,Wavelength,Throughput
0,538.0,0.0
1,540.5,0.00139999995008111
2,543.0,0.00989999994635582
3,545.5,0.02590000070631504
4,548.0,0.04969999939203262
5,550.5,0.08070000261068344
6,553.0,0.11860000342130661
7,555.5,0.16249999403953552
8,558.0,0.2092999964952469
9,560.5,0.2554999887943268
10,563.0,0.29750001430511475
11,565.5,0.3325999975204468
12,568.0,0.36090001463890076
13,570.5,0.38339999318122864
14,573.0,0.4009999930858612
15,575.5,0.4147000014781952
16,578.0,0.4253000020980835
17,580.5,0.4332999885082245
18,583.0,0.43950000405311584
19,585.5,0.444599986076355
20,588.0,0.4489000141620636
21,590.5,0.4526999890804291
22,593.0,0.4562999904155731
23,595.5,0.45989999175071716
24,598.0,0.4634000062942505
25,600.5,0.46650001406669617
26,603.0,0.46889999508857727
27,605.5,0.47029998898506165
28,608.0,0.47110000252723694
29,610.5,0.4717000126838684
30,613.0,0.47269999980926514
31,615.5,0.47440001368522644
32,618.0,0.4767000079154968
33,620.5,0.47920000553131104
34,623.0,0.48190000653266907
35,625.5,0.4844000041484833
36,628.0,0.48669999837875366
37,630.5,0.4887000024318695
38,633.0,0.490200012922287
39,635.5,0.4909000098705292
40,638.0,0.4912000000476837
41,640.5,0.4912000000476837
42,643.0,0.4912000000476837
43,645.5,0.49140000343322754
44,648.0,0.49149999022483826
45,650.5,0.4912000000476837
46,653.0,0.4900999963283539
47,655.5,0.4878000020980835
48,658.0,0.4851999878883362
49,660.5,0.48179998993873596
50,663.0,0.46970000863075256
51,665.5,0.44209998846054077
52,668.0,0.4009000062942505
53,670.5,0.3499000072479248
54,673.0,0.2924000024795532
55,675.5,0.23180000483989716
56,678.0,0.17149999737739563
57,680.5,0.1151999980211258
58,683.0,0.06870000064373016
59,685.5,0.03799999877810478
60,688.0,0.021199999377131462
61,690.5,0.013399999588727951
62,693.0,0.00989999994635582
63,695.5,0.007600000128149986
64,698.0,0.005499999970197678
65,700.5,0.0038999998942017555
66,703.0,0.0027000000700354576
67,705.5,0.0020000000949949026
68,708.0,0.001500000013038516
69,710.5,0.0012000000569969416
70,713.0,0.0010000000474974513
71,715.5,0.000699999975040555
72,718.0,0.00039999998989515007
73,720.5,0.00019999999494757503
74,723.0,0.0
