,Wavelength,Throughput
0,773.0,0.0
1,775.5,0.0
2,778.0,9.999999747378752e-05
3,780.5,9.999999747378752e-05
4,783.0,9.999999747378752e-05
5,785.5,0.00019999999494757503
6,788.0,0.00019999999494757503
7,790.5,0.0003000000142492354
8,793.0,0.0005000000237487257
9,795.5,0.000699999975040555
10,798.0,0.0010999999940395355
11,800.5,0.0017000000225380063
12,803.0,0.0027000000700354576
13,805.5,0.004000000189989805
14,808.0,0.00570000009611249
15,810.5,0.007899999618530273
16,813.0,0.010599999688565731
17,815.5,0.013899999670684338
18,818.0,0.017799999564886093
19,820.5,0.022199999541044235
20,823.0,0.02710000053048134
21,825.5,0.03240000084042549
22,828.0,0.03819999843835831
23,830.5,0.044599998742341995
24,833.0,0.051100000739097595
25,835.5,0.05640000104904175
26,838.0,0.06030000001192093
27,840.5,0.06369999796152115
28,843.0,0.06669999659061432
29,845.5,0.06939999759197235
30,848.0,0.07169999927282333
31,850.5,0.07360000163316727
32,853.0,0.07519999891519547
33,855.5,0.07649999856948853
34,858.0,0.07750000059604645
35,860.5,0.07819999754428864
36,863.0,0.07859999686479568
37,865.5,0.0786999985575676
38,868.0,0.07850000262260437
39,870.5,0.07800000160932541
40,873.0,0.07720000296831131
41,875.5,0.0763000026345253
42,878.0,0.07509999722242355
43,880.5,0.0737999975681305
44,883.0,0.0723000019788742
45,885.5,0.07079999893903732
46,888.0,0.06930000334978104
47,890.5,0.0674000009894371
48,893.0,0.06319999694824219
49,895.5,0.05810000002384186
50,898.0,0.05429999902844429
51,900.5,0.05260000005364418
52,903.0,0.052299998700618744
53,905.5,0.05220000073313713
54,908.0,0.05119999870657921
55,910.5,0.04960000142455101
56,913.0,0.04809999838471413
57,915.5,0.04729999974370003
58,918.0,0.047600001096725464
59,920.5,0.04820000007748604
60,923.0,0.047600001096725464
61,925.5,0.04470000043511391
62,928.0,0.03909999877214432
63,930.5,0.03290000185370445
64,933.0,0.028300000354647636
65,935.5,0.026399999856948853
66,938.0,0.02710000053048134
67,940.5,0.028300000354647636
68,943.0,0.027499999850988388
69,945.5,0.02539999969303608
70,948.0,0.025200000032782555
71,950.5,0.025599999353289604
72,953.0,0.02459999918937683
73,955.5,0.024399999529123306
74,958.0,0.025200000032782555
75,960.5,0.025800000876188278
76,963.0,0.026499999687075615
77,965.5,0.027400000020861626
78,968.0,0.027899999171495438
79,970.5,0.02710000053048134
80,973.0,0.025200000032782555
81,975.5,0.023600000888109207
82,978.0,0.022700000554323196
83,980.5,0.022199999541044235
84,983.0,0.02160000056028366
85,985.5,0.020800000056624413
86,988.0,0.019600000232458115
87,990.5,0.018300000578165054
88,993.0,0.017100000753998756
89,995.5,0.01600000075995922
90,998.0,0.01489999983459711
91,1000.5,0.013799999840557575
92,1003.0,0.012799999676644802
93,1005.5,0.011800000444054604
94,1008.0,0.01080000028014183
95,1010.5,0.00989999994635582
96,1013.0,0.009100000374019146
97,1015.5,0.008299999870359898
98,1018.0,0.007499999832361937
99,1020.5,0.006800000090152025
100,1023.0,0.006099999882280827
101,1025.5,0.005499999970197678
102,1028.0,0.004999999888241291
103,1030.5,0.0044999998062849045
104,1033.0,0.004100000020116568
105,1035.5,0.003700000001117587
106,1038.0,0.0032999999821186066
107,1040.5,0.003000000026077032
108,1043.0,0.0027000000700354576
109,1045.5,0.0024999999441206455
110,1048.0,0.002300000051036477
111,1050.5,0.002099999925121665
112,1053.0,0.0019000000320374966
113,1055.5,0.0017999999690800905
114,1058.0,0.0017000000225380063
115,1060.5,0.0015999999595806003
116,1063.0,0.001500000013038516
117,1065.5,0.00139999995008111
118,1068.0,0.0013000000035390258
119,1070.5,0.0012000000569969416
120,1073.0,0.0010999999940395355
121,1075.5,0.0010000000474974513
122,1078.0,0.0008999999845400453
123,1080.5,0.0007999999797903001
124,1083.0,0.0007999999797903001
125,1085.5,0.000699999975040555
126,1088.0,0.0006000000284984708
127,1090.5,0.0006000000284984708
128,1093.0,0.0006000000284984708
129,1095.5,0.0005000000237487257
130,1098.0,0.0005000000237487257
131,1100.5,0.00039999998989515007
132,1103.0,0.00039999998989515007
133,1105.5,0.0003000000142492354
134,1108.0,0.0003000000142492354
135,1110.5,0.00019999999494757503
136,1113.0,0.00019999999494757503
137,1115.5,9.999999747378752e-05
138,1118.0,9.999999747378752e-05
139,1120.5,0.0
140,1123.0,0.0
