,Wavelength,Throughput
0,298.0,0.0
1,300.5,9.999999747378752e-05
2,303.0,0.0005000000237487257
3,305.5,0.0013000000035390258
4,308.0,0.0026000000070780516
5,310.5,0.005200000014156103
6,313.0,0.00930000003427267
7,315.5,0.016100000590085983
8,318.0,0.024000000208616257
9,320.5,0.03229999914765358
10,323.0,0.04050000011920929
11,325.5,0.048500001430511475
12,328.0,0.05609999969601631
13,330.5,0.06340000033378601
14,333.0,0.07000000029802322
15,335.5,0.07559999823570251
16,338.0,0.08030000329017639
17,340.5,0.08479999750852585
18,343.0,0.08829999715089798
19,345.5,0.0917000025510788
20,348.0,0.09589999914169312
21,350.5,0.10010000318288803
22,353.0,0.10289999842643738
23,355.5,0.10440000146627426
24,358.0,0.10530000180006027
25,360.5,0.1062999963760376
26,363.0,0.10750000178813934
27,365.5,0.10849999636411667
28,368.0,0.10840000212192535
29,370.5,0.10639999806880951
30,373.0,0.10239999741315842
31,375.5,0.0966000035405159
32,378.0,0.08869999647140503
33,380.5,0.0786999985575676
34,383.0,0.06719999760389328
35,385.5,0.05490000173449516
36,388.0,0.04129999876022339
37,390.5,0.026799999177455902
38,393.0,0.014499999582767487
39,395.5,0.007499999832361937
40,398.0,0.00419999985024333
41,400.5,0.002199999988079071
42,403.0,0.0010000000474974513
43,405.5,0.0006000000284984708
44,408.0,0.00039999998989515007
45,410.5,0.00019999999494757503
46,413.0,0.0
