,Wavelength,Throughput
285,485,4.41824e-10
286,486,6.6915e-09
287,487,8.54358e-09
288,488,4.05295e-09
289,489,7.81915e-09
290,490,1.77572e-08
291,491,6.11629e-09
292,492,3.45136e-09
293,493,3.78745e-09
294,494,1.39034e-08
295,495,1.14194e-08
296,496,3.48866e-09
297,497,4.18851e-09
298,498,8.05347e-09
299,499,2.65224e-09
300,500,1.03258e-08
301,501,2.02797e-08
302,502,2.12912e-08
303,503,1.28569e-08
304,504,1.68462e-09
305,505,1.20855e-08
306,506,1.03258e-08
307,507,7.64533e-09
308,508,1.85269e-09
309,509,4.69279e-09
310,510,1.60445e-09
311,511,6.86058e-09
312,512,2.53218e-09
313,513,9.81141e-09
314,514,3.49627e-09
315,515,1.39066e-10
316,516,6.31499e-10
317,517,6.23207e-09
318,518,1.39464e-08
319,519,9.815e-09
320,520,1.68824e-09
321,521,3.0077e-09
322,522,1.76184e-09
323,523,9.05571e-09
324,524,1.44102e-08
325,525,4.5329e-09
326,526,4.86625e-09
327,527,1.58041e-08
328,528,4.88865e-09
329,529,1.04223e-08
330,530,8.31009e-09
331,531,9.3934e-09
332,532,2.61694e-08
333,533,2.86246e-08
334,534,7.1838e-09
335,535,2.10999e-09
336,536,2.28669e-09
337,537,7.2774e-09
338,538,4.05798e-10
339,539,1.04055e-08
340,540,1.8065e-08
341,541,4.33474e-09
342,542,1.22898e-09
343,543,5.95314e-09
344,544,1.69835e-09
345,545,2.30837e-09
346,546,7.81928e-09
347,547,4.32955e-09
348,548,6.10381e-09
349,549,3.97536e-09
350,550,6.50981e-09
351,551,8.49918e-09
352,552,1.54042e-08
353,553,1.26188e-08
354,554,1.38624e-08
355,555,5.63183e-09
356,556,1.54419e-09
357,557,7.38881e-09
358,558,3.01247e-09
359,559,2.02729e-08
360,560,7.8311e-09
361,561,9.07391e-09
362,562,8.65088e-09
363,563,9.98083e-09
364,564,8.48931e-09
365,565,7.17078e-10
366,566,1.0539e-08
367,567,1.97227e-08
368,568,1.30539e-08
369,569,2.59345e-09
370,570,3.81471e-09
371,571,1.36267e-08
372,572,1.21778e-09
373,573,3.6707e-09
374,574,5.47039e-10
375,575,3.22592e-09
376,576,2.289e-08
377,577,3.1551e-08
378,578,7.66166e-10
379,579,1.91187e-08
380,580,5.63093e-09
381,581,1.25373e-08
382,582,1.36887e-08
383,583,4.10306e-09
384,584,1.21143e-08
385,585,4.9742e-09
386,586,2.49974e-08
387,587,7.04462e-09
388,588,1.14099e-08
389,589,5.6143e-09
390,590,2.14176e-09
391,591,9.05365e-09
392,592,1.08629e-09
393,593,8.45201e-09
394,594,1.08898e-09
395,595,1.51617e-08
396,596,1.06794e-08
397,597,5.83375e-09
