,Wavelength,Throughput
672,872,5.52628e-07
673,873,6.27816e-07
674,874,6.93318e-07
675,875,6.14025e-07
676,876,7.77318e-07
677,877,8.15612e-07
678,878,8.88442e-07
679,879,1.07908e-06
680,880,1.06313e-06
681,881,1.28379e-06
682,882,1.39471e-06
683,883,1.58573e-06
684,884,1.64194e-06
685,885,1.6935e-06
686,886,1.85169e-06
687,887,1.9255e-06
688,888,1.88984e-06
689,889,1.93714e-06
690,890,1.98736e-06
691,891,1.8846e-06
692,892,1.81003e-06
693,893,1.75591e-06
694,894,1.62148e-06
695,895,1.56187e-06
696,896,1.59163e-06
697,897,1.55388e-06
698,898,1.38248e-06
699,899,1.40131e-06
700,900,1.35145e-06
701,901,1.3436e-06
702,902,1.32716e-06
703,903,1.34585e-06
704,904,1.31427e-06
705,905,1.36384e-06
706,906,1.37101e-06
707,907,1.33549e-06
708,908,1.46892e-06
709,909,1.57819e-06
710,910,1.51168e-06
711,911,1.60567e-06
712,912,1.79313e-06
713,913,1.96664e-06
714,914,2.17637e-06
715,915,2.28745e-06
716,916,2.48723e-06
717,917,2.84081e-06
718,918,3.2348e-06
719,919,3.73527e-06
720,920,4.18016e-06
721,921,4.79999e-06
722,922,5.63257e-06
723,923,6.61408e-06
724,924,7.69653e-06
725,925,8.95405e-06
726,926,1.05154e-05
727,927,1.24181e-05
728,928,1.47357e-05
729,929,1.75564e-05
730,930,2.09546e-05
731,931,2.49206e-05
732,932,2.95185e-05
733,933,3.39804e-05
734,934,3.76342e-05
735,935,3.97822e-05
736,936,3.9721e-05
737,937,3.73294e-05
738,938,3.32785e-05
739,939,2.85208e-05
740,940,2.38593e-05
741,941,1.97535e-05
742,942,1.65185e-05
743,943,1.38047e-05
744,944,1.17464e-05
745,945,1.00421e-05
746,946,8.91166e-06
747,947,7.75147e-06
748,948,7.00083e-06
749,949,6.44525e-06
750,950,5.89039e-06
751,951,5.42932e-06
752,952,5.13618e-06
753,953,4.85296e-06
754,954,4.67242e-06
755,955,4.46873e-06
756,956,4.30769e-06
757,957,4.18445e-06
758,958,4.11242e-06
759,959,4.00046e-06
760,960,3.99973e-06
761,961,3.94603e-06
762,962,3.97455e-06
763,963,3.94665e-06
764,964,3.96255e-06
765,965,3.8994e-06
766,966,3.89724e-06
767,967,3.92944e-06
768,968,3.74787e-06
769,969,3.6874e-06
770,970,3.60109e-06
771,971,3.49911e-06
772,972,3.31691e-06
773,973,3.14362e-06
774,974,2.94202e-06
775,975,2.72697e-06
776,976,2.46773e-06
777,977,2.31366e-06
778,978,2.14733e-06
779,979,1.95167e-06
780,980,1.78352e-06
781,981,1.56947e-06
782,982,1.53318e-06
783,983,1.31411e-06
784,984,1.29476e-06
785,985,1.21377e-06
786,986,1.23681e-06
787,987,9.80504e-07
788,988,9.17105e-07
789,989,8.69511e-07
790,990,9.67419e-07
791,991,7.86805e-07
792,992,7.74625e-07
793,993,6.92184e-07
794,994,6.16574e-07
795,995,6.2314e-07
796,996,6.5649e-07
797,997,6.03955e-07
798,998,5.7661e-07
799,999,6.41849e-07
800,1000,6.32414e-07
801,1001,4.8768e-07
802,1002,5.42386e-07
803,1003,4.98854e-07
804,1004,5.48849e-07
805,1005,4.82464e-07
806,1006,5.13956e-07
807,1007,5.37596e-07
808,1008,5.40927e-07
809,1009,6.08977e-07
810,1010,5.57046e-07
811,1011,5.75136e-07
812,1012,5.63093e-07
813,1013,4.6389e-07
814,1014,4.85672e-07
815,1015,4.97994e-07
816,1016,4.68261e-07
817,1017,4.98745e-07
818,1018,5.22338e-07
819,1019,5.15842e-07
820,1020,5.25935e-07
821,1021,5.45771e-07
822,1022,4.67264e-07
823,1023,4.68068e-07
824,1024,5.2561e-07
825,1025,4.94875e-07
826,1026,5.42289e-07
827,1027,5.21132e-07
828,1028,5.61062e-07
829,1029,6.53912e-07
830,1030,6.5215e-07
831,1031,6.0042e-07
832,1032,6.62497e-07
833,1033,6.77227e-07
834,1034,6.49035e-07
835,1035,6.20701e-07
836,1036,6.7967e-07
837,1037,7.36218e-07
838,1038,8.3224e-07
839,1039,8.11186e-07
840,1040,8.68182e-07
841,1041,9.10565e-07
842,1042,1.06633e-06
843,1043,1.10998e-06
844,1044,1.21885e-06
845,1045,1.28408e-06
846,1046,1.48091e-06
847,1047,1.59927e-06
848,1048,1.77266e-06
849,1049,2.03217e-06
850,1050,2.27762e-06
851,1051,2.61638e-06
852,1052,3.02714e-06
853,1053,3.71907e-06
854,1054,4.48884e-06
855,1055,5.51889e-06
856,1056,6.86035e-06
857,1057,8.66755e-06
858,1058,1.11454e-05
859,1059,1.40931e-05
860,1060,1.75406e-05
861,1061,2.09733e-05
862,1062,2.33978e-05
863,1063,2.39217e-05
864,1064,2.25111e-05
865,1065,1.97827e-05
866,1066,1.67416e-05
867,1067,1.37892e-05
868,1068,1.13101e-05
869,1069,9.52743e-06
870,1070,8.02524e-06
871,1071,6.88088e-06
872,1072,5.95514e-06
873,1073,5.33524e-06
874,1074,4.71412e-06
875,1075,4.22391e-06
876,1076,3.80875e-06
877,1077,3.52087e-06
878,1078,3.43466e-06
879,1079,3.1589e-06
880,1080,3.01819e-06
881,1081,2.8026e-06
882,1082,2.71171e-06
883,1083,2.61107e-06
884,1084,2.44094e-06
885,1085,2.39288e-06
886,1086,2.43416e-06
887,1087,2.28437e-06
888,1088,2.34494e-06
889,1089,2.21854e-06
890,1090,2.17852e-06
891,1091,2.12622e-06
892,1092,2.2296e-06
893,1093,2.1914e-06
894,1094,2.19556e-06
895,1095,2.09537e-06
896,1096,2.19638e-06
897,1097,2.24023e-06
898,1098,2.17881e-06
899,1099,2.24079e-06
900,1100,2.26863e-06
901,1101,2.37553e-06
902,1102,2.29577e-06
903,1103,2.42328e-06
904,1104,2.44356e-06
905,1105,2.62764e-06
906,1106,2.65683e-06
907,1107,2.81062e-06
908,1108,2.92843e-06
909,1109,2.98754e-06
910,1110,3.13435e-06
911,1111,3.21727e-06
912,1112,3.3459e-06
913,1113,3.52252e-06
914,1114,3.72032e-06
915,1115,3.93436e-06
916,1116,4.06593e-06
917,1117,4.30843e-06
918,1118,4.60513e-06
919,1119,4.85272e-06
920,1120,5.12627e-06
921,1121,5.44112e-06
922,1122,5.9175e-06
923,1123,6.31343e-06
924,1124,6.79186e-06
925,1125,7.29763e-06
926,1126,7.96494e-06
927,1127,8.61807e-06
928,1128,9.35972e-06
929,1129,1.02611e-05
930,1130,1.11434e-05
931,1131,1.22485e-05
932,1132,1.34851e-05
933,1133,1.48815e-05
934,1134,1.6425e-05
935,1135,1.82564e-05
936,1136,2.03346e-05
937,1137,2.26348e-05
938,1138,2.54429e-05
939,1139,2.85642e-05
940,1140,3.24013e-05
941,1141,3.6753e-05
942,1142,4.18358e-05
943,1143,4.77597e-05
944,1144,5.47388e-05
945,1145,6.31143e-05
946,1146,7.33258e-05
947,1147,8.54736e-05
948,1148,9.99253e-05
949,1149,0.000117893
950,1150,0.000140039
951,1151,0.000166938
952,1152,0.000200091
953,1153,0.000243723
954,1154,0.000298048
955,1155,0.000367337
956,1156,0.000459608
957,1157,0.000578946
958,1158,0.000739801
959,1159,0.000966728
960,1160,0.00127526
961,1161,0.00171642
962,1162,0.00238043
963,1163,0.00334915
964,1164,0.00486308
965,1165,0.00721819
966,1166,0.0105798
967,1167,0.0154138
968,1168,0.0210518
969,1169,0.0252346
970,1170,0.0256859
971,1171,0.0229076
972,1172,0.0191515
973,1173,0.0157074
974,1174,0.0130992
975,1175,0.011188
976,1176,0.00983857
977,1177,0.00884798
978,1178,0.0081083
979,1179,0.00761068
980,1180,0.00729489
981,1181,0.00708955
982,1182,0.00698871
983,1183,0.00697561
984,1184,0.00704266
985,1185,0.00720183
986,1186,0.00744651
987,1187,0.00778281
988,1188,0.00820007
989,1189,0.0087088
990,1190,0.00933648
991,1191,0.0101292
992,1192,0.0110751
993,1193,0.0122244
994,1194,0.0135643
995,1195,0.0151924
996,1196,0.0171454
997,1197,0.0195239
998,1198,0.0224699
999,1199,0.0259763
1000,1200,0.0301287
1001,1201,0.0351737
1002,1202,0.0412124
1003,1203,0.0486071
1004,1204,0.0571488
1005,1205,0.0672753
1006,1206,0.0789864
1007,1207,0.0914207
1008,1208,0.104423
1009,1209,0.117116
1010,1210,0.127861
1011,1211,0.135991
1012,1212,0.140996
1013,1213,0.14295
1014,1214,0.142383
1015,1215,0.140051
1016,1216,0.136843
1017,1217,0.133311
1018,1218,0.130179
1019,1219,0.127449
1020,1220,0.125462
1021,1221,0.124446
1022,1222,0.124419
1023,1223,0.125432
1024,1224,0.12759
1025,1225,0.130908
1026,1226,0.135619
1027,1227,0.141959
1028,1228,0.150138
1029,1229,0.160241
1030,1230,0.172607
1031,1231,0.188539
1032,1232,0.207894
1033,1233,0.232221
1034,1234,0.261733
1035,1235,0.298773
1036,1236,0.345158
1037,1237,0.401743
1038,1238,0.471447
1039,1239,0.554872
1040,1240,0.647383
